complaint_id,txn_id,user_id,merchant_id,complaint_text,disputed_amount_clean,transaction_timestamp_clean,reported_timestamp_clean,bank_response_timestamp_clean,resolution_status_clean,severity_clean,reason_code_clean,channel_clean,report_delay_days,txn_fk_valid,user_fk_valid,merchant_fk_valid,txn_amount,merchant_category_final,txn_status,disputed_amount_imputed
CBK0001133,TXN00004481,USR68023,MCH1494,User claims account was compromised before transaction.,1101.44,2026-01-06 00:00:00,2026-01-05 00:00:00,2026-01-05 00:00:00,REJECTED,CRITICAL,Wrong Amount,Branch,,True,False,True,4044.83,Restaurant,FAILED,False
CBK0002414,TXN00000503,USR85650,MCH1590,complaint received after multiple failed attempts.,325.93,2026-03-04 16:57:39,2026-04-18 00:00:00,2026-05-09 18:57:00,OPEN,HIGH,Duplicate Debit,Call Center,44.0,True,False,False,7745.0,,SUCCESS,False
CBK0002627,TXN00001026,USR26564,MCH5899,Suspicious high-value payment disputed by customer.,2910.7,2026-01-17 09:59:06,2026-01-25 07:59:00,2026-02-20 00:00:00,IN_PROGRESS,MEDIUM,Service Not Delivered,IVR,7.0,True,False,False,11861.0,,SUCCESS,False
CBK0001008,,USR97772,MCH1074,Customer says amount was debited twice.,1143.88,,2026-01-13 00:00:00,2026-01-23 02:52:41,RESOLVED,MEDIUM,Duplicate Debit,IVR,,False,True,False,,,,False
CBK0000285,TXN00009133,USR99694,MCH2606,Customer says amount was debited twice.,1528.27,2026-03-19 03:32:00,2026-03-22 00:00:00,,OPEN,MEDIUM,Service Not Delivered,IVR,2.0,True,False,False,13025.18,Restaurant,PENDING,False
CBK0001311,TXN00018498,USR40538,MCH7255,Payment made to unknown merchant as per customer statement.,1779.0,2026-03-19 00:00:00,2026-03-23 00:00:00,2026-04-06 00:00:00,RESOLVED,LOW,Account Takeover,Call Center,4.0,True,False,False,2904.71,,SUCCESS,False
CBK0000220,TXN00009971,USR81170,MCH6607,Customer says amount was debited twice. urgent,4849.0,,2026-03-03 00:00:00,,IN_PROGRESS,LOW,Suspected Fraud,Email,,True,False,True,1675.03,Grocery,SUCCESS,False
CBK0002615,TXN00018536,USR57158,MCH5099,Suspicious high-value payment disputed by cust.,1257.97,2026-02-22 13:48:57,2026-02-24 00:00:00,2026-03-02 00:00:00,OPEN,HIGH,Suspected Fraud,App,1.0,True,False,False,12783.9,Apparel,FAILED,False
CBK0001460,TXN00014496,USR33249,MCH4270,customer says amount was debited twice.,554.76,2026-03-29 00:00:00,2026-04-02 00:00:00,2026-04-04 02:17:31,IN_PROGRESS,LOW,Unauthorized Transaction,App,4.0,True,False,False,9773.66,Apparel,PENDING,False
CBK0000068,TXN00019414,USR96148,MCH3815,Suspicious high-value payment disputed by customer.,996.0,2026-01-01 03:55:28,2026-01-01 00:00:00,2026-01-18 06:55:00,PENDING_BANK,CRITICAL,Account Takeover,IVR,,True,False,False,9205.94,,SUCCESS,False
CBK0001363,TXN00015121,USR62483,MCH1141,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,1504.76,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-03-05 00:00:00,CLOSED,MEDIUM,Customer Dispute,Chatbot,3.0,True,False,False,14230.47,Medical / Pharmacy,SUCCESS,False
CBK0001071,TXN00005413,USR85761,MCH3171,Suspicious high-value payment disputed by customer. details missing,18414.46,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-14 00:00:00,PENDING_BANK,MEDIUM,Wrong Amount,Chatbot,3.0,True,False,False,18414.46,Restaurant,SUCCESS,True
CBK0000562,TXN00003828,USR39793,MCH3203,User reports money deducted but merchant denies receiving payment.,1594.84,,2026-03-31 19:03:00,,PENDING_BANK,LOW,Unauthorized Transaction,Chatbot,,True,False,True,12058.0,Grocery,SUCCESS,False
CBK0001140,TXN00004922,USR79175,MCH6652,user reports money deducted but merchant denies receiving payment.,18450.81,2026-03-28 00:00:00,2026-03-30 00:00:00,2026-04-10 04:32:07,CLOSED,MEDIUM,Service Not Delivered,IVR,2.0,True,False,False,18450.81,Department Store,SUCCESS,True
CBK0000657,TXN00006919,USR29306,MCH5269,complaint received after multiple failed attempts.,2207.79,2026-01-14 00:00:00,2026-01-19 00:00:00,2026-02-13 16:01:00,CLOSED,MEDIUM,Wrong Amount,Chatbot,5.0,True,False,True,15387.54,Transportation,SUCCESS,False
CBK0001831,TXN00010938,USR88037,MCH5655,Merchant service was not delivered after payment. details missing,4425.22,2026-03-15 18:39:00,2026-03-18 00:00:00,2026-04-15 00:00:00,OPEN,LOW,Wrong Amount,App,2.0,True,True,False,4960.62,,FAILED,False
CBK0001818,TXN00005674,USR54580,MCH5397,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,560.0,2026-03-08 00:00:00,2026-03-15 15:17:35,2026-04-02 00:00:00,IN_PROGRESS,HIGH,Service Not Delivered,Chatbot,7.0,True,True,False,7860.91,Grocery,SUCCESS,False
CBK0000721,TXN00009064,USR29458,MCH4113,Customer says amount was debited twice.,1568.17,2026-02-10 00:00:00,2026-02-12 00:00:00,2026-03-03 00:00:00,RESOLVED,CRITICAL,Duplicate Debit,Branch,2.0,True,False,True,9824.45,Grocery,SUCCESS,False
CBK0000837,TXN00014492,USR59264,MCH1548,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,18659.19,2026-01-04 03:46:36,2026-02-03 00:00:00,2026-02-11 00:00:00,IN_PROGRESS,HIGH,Suspected Fraud,Chatbot,29.0,True,True,False,18659.19,Apparel,SUCCESS,True
CBK0002597,TXN00008925,USR93425,MCH3339,User reports money deducted but merchant denies receiving payment. pls check asap,3175.71,2026-01-02 07:36:00,2026-01-03 04:36:00,,REJECTED,LOW,Service Not Delivered,IVR,0.0,True,False,False,3945.94,Grocery,SUCCESS,False
CBK0000876,TXN00010046,USR91274,MCH8960,User says UPI PIN was not entered by them.,6572.39,2026-01-17 07:29:00,2026-01-22 00:00:00,2026-02-09 16:29:48,REJECTED,MEDIUM,Duplicate Debit,Chatbot,4.0,True,False,False,15487.59,Hotel / Lodging,SUCCESS,False
CBK0002537,TXN00066991,USR17742,MCH4337,User reports money deducted but merchant denies receiving payment.,1890.93,2026-01-07 09:36:06,2026-01-09 00:00:00,2026-01-22 00:00:00,CLOSED,LOW,Customer Dispute,IVR,1.0,False,False,True,,,,False
CBK0002507,TXN00016749,USR55737,MCH5655,User claims account was compromised before txn.,19869.0,2026-03-31 00:00:00,2026-04-03 00:00:00,2026-04-14 00:00:00,CLOSED,MEDIUM,Unauthorized Transaction,Call Center,3.0,True,False,False,19869.0,Telecom,SUCCESS,True
CBK0002350,TXN00064529,USR90246,MCH9480,User says UPI PIN was not entered by them.,472.0,2026-02-27 02:51:00,2026-03-09 00:00:00,,REJECTED,MEDIUM,Unauthorized Transaction,Email,9.0,False,True,False,,,,False
CBK0001416,TXN00018367,USR98309,MCH7233,Suspicious high-value payment disputed by customer.,1495.59,,2026-01-03 05:05:00,2026-01-29 05:05:00,REJECTED,MEDIUM,Customer Dispute,Chatbot,,True,True,True,23542.95,Department Store,FAILED,False
CBK0002483,TXN00019669,USR65795,MCH4328,User reports money deducted but merchant denies receiving payment.,1522.61,2026-01-12 00:00:00,2026-01-13 18:43:01,2026-01-16 00:00:00,CLOSED,LOW,Service Not Delivered,Branch,1.0,True,False,False,4271.0,Grocery,PENDING,False
CBK0001553,TXN00004048,USR26051,MCH3235,Customer says amount was debited twice.,815.95,2026-03-14 00:00:00,,2026-03-29 00:00:00,IN_PROGRESS,LOW,Service Not Delivered,App,,True,False,False,14110.0,Apparel,SUCCESS,False
CBK0000651,TXN00011527,USR57088,MCH1779,User claims account was compromised before transaction.,1443.54,2026-01-25 00:00:00,2026-01-27 00:00:00,2026-01-28 00:00:00,OPEN,MEDIUM,Unauthorized Transaction,Chatbot,2.0,True,False,True,2773.37,Restaurant,FAILED,False
CBK0000866,TXN00002719,USR11592,MCH1717,user claims account was compromised before transaction.,2881.81,2026-03-05 00:00:00,2026-03-12 23:06:00,,CLOSED,LOW,Unauthorized Transaction,IVR,7.0,True,True,False,21178.05,Transportation,SUCCESS,False
CBK0000260,TXN00006995,USR27185,MCH1715,User claims account was compromised before transaction.,793.0,2026-03-09 00:00:00,2026-03-12 13:45:23,2026-04-09 00:00:00,RESOLVED,LOW,Account Takeover,Chatbot,3.0,True,False,False,23213.41,Medical / Pharmacy,SUCCESS,False
CBK0001397,TXN00001903,USR40286,MCH8305,User says UPI PIN was not entered by them.,2512.35,2026-03-25 01:49:45,2026-04-01 06:49:00,2026-04-01 06:49:45,REJECTED,CRITICAL,Suspected Fraud,IVR,7.0,True,True,False,19027.16,Restaurant,FAILED,False
CBK0000374,TXN00005682,USR46350,MCH7622,User says UPI PIN was not entered by them.,2014.01,2026-02-22 07:20:00,2026-03-10 06:20:48,2026-03-24 00:00:00,RESOLVED,HIGH,Wrong Amount,App,15.0,True,False,True,12364.33,Grocery,SUCCESS,False
CBK0001557,TXN00010126,USR26970,MCH8953,Customer says amount was debited twice.,1107.77,2026-01-31 00:00:00,2026-02-11 02:05:00,,IN_PROGRESS,LOW,Customer Dispute,Email,11.0,True,True,True,20529.94,Transportation,SUCCESS,False
CBK0001987,TXN00003622,USR56397,MCH9762,Merchant service was not delivered after payment.,409.07,2026-03-21 22:28:29,2026-03-23 00:00:00,,OPEN,MEDIUM,Wrong Amount,Chatbot,1.0,True,True,True,5520.4,Grocery,SUCCESS,False
CBK0002351,TXN00008276,USR78874,MCH4259,Customer says txn was not authorized.,3331.49,2026-03-08 00:00:00,2026-03-23 00:00:00,2026-04-15 11:14:00,RESOLVED,CRITICAL,Account Takeover,Email,15.0,True,False,False,18557.6,Transportation,SUCCESS,False
CBK0000980,TXN00014697,USR44745,MCH3674,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,4816.24,2026-03-27 00:00:00,2026-03-30 00:00:00,2026-04-02 00:00:00,RESOLVED,MEDIUM,Service Not Delivered,Chatbot,3.0,True,False,True,3302.95,Medical / Pharmacy,SUCCESS,False
CBK0002576,TXN00016892,USR92904,MCH3100,Payment made to unknown merchant as per customer statement. urgent,1942.12,2026-01-23 00:00:00,2026-01-29 01:18:00,2026-01-30 00:00:00,IN_PROGRESS,HIGH,Customer Dispute,App,6.0,True,True,False,13075.46,Restaurant,SUCCESS,False
CBK0002312,TXN00010316,USR71728,MCH5783,Suspicious high-value payment disputed by customer.,1419.0,2026-03-12 00:00:00,2026-03-18 00:00:00,,PENDING_BANK,HIGH,Service Not Delivered,Email,6.0,True,False,False,13307.46,,SUCCESS,False
CBK0000422,TXN00008098,USR71316,MCH9344,User reports money deducted but merchant denies receiving payment.,488.38,2026-01-29 00:00:00,2026-01-26 00:00:00,2026-02-16 10:30:02,RESOLVED,LOW,Wrong Amount,Call Center,,True,True,False,4784.39,Transportation,SUCCESS,False
CBK0000600,TXN00012715,USR19311,MCH3325,Merchant service was not delivered after payment.,339.58,2026-03-28 00:00:00,2026-05-13 00:00:00,,PENDING_BANK,HIGH,Service Not Delivered,IVR,46.0,True,False,True,3060.91,Hotel / Lodging,SUCCESS,False
CBK0000248,TXN00002141,USR12530,MCH6850,Merchant service was not delivered after payment.,816.65,2026-03-18 17:03:00,2026-03-19 23:03:08,2026-04-08 00:00:00,PENDING_BANK,HIGH,Suspected Fraud,App,1.0,True,True,False,20478.0,Grocery,SUCCESS,False
CBK0002317,TXN00003637,USR76315,MCH8796,Merchant service was not delivered after payment.,4219.82,2026-02-18 00:00:00,2026-02-22 00:00:00,2026-02-28 00:00:00,PENDING_BANK,HIGH,Customer Dispute,IVR,4.0,True,False,False,23019.28,Medical / Pharmacy,PENDING,False
CBK0001219,TXN00002058,USR11226,MCH3986,Customer says amount was debited twice.,10300.02,2026-01-24 00:00:00,2026-01-27 00:00:00,2026-02-13 00:00:00,REJECTED,LOW,Customer Dispute,Branch,3.0,True,True,False,10300.02,,FAILED,True
CBK0001145,TXN00081933,USR63160,MCH9899,Customer says amount was debited twice. urgent,5283.13,,2026-02-22 19:21:00,,CLOSED,HIGH,Service Not Delivered,IVR,,False,False,False,,,,False
CBK0000619,TXN00014324,USR68349,MCH5721,User says UPI PIN was not entered by them.,1724.56,2026-03-04 11:05:40,2026-03-05 00:00:00,2026-03-25 00:00:00,REJECTED,MEDIUM,Service Not Delivered,Chatbot,0.0,True,False,False,14563.44,Grocery,SUCCESS,False
CBK0001424,TXN00014077,USR35882,MCH7435,Payment made to unknown merchant as per cust statement.,411.2,2026-03-16 19:03:13,2026-03-27 00:00:00,,IN_PROGRESS,HIGH,Service Not Delivered,Branch,10.0,True,False,True,14827.93,Transportation,SUCCESS,False
CBK0001980,TXN00000841,USR85655,MCH5128,Customer says transaction was not authorized.,2083.96,2026-01-31 00:00:00,2026-02-11 01:12:41,2026-02-15 00:00:00,CLOSED,LOW,Service Not Delivered,App,11.0,True,False,False,337.23,Restaurant,SUCCESS,False
CBK0000643,,USR85352,MCH4035,User reports money deducted but merchant denies receiving payment.,1167.69,2026-03-21 00:00:00,2026-03-20 14:03:45,2026-04-15 00:00:00,REJECTED,MEDIUM,Customer Dispute,IVR,,False,False,False,,,,False
CBK0000172,TXN00016070,USR32730,MCH2746,User says UPI PIN was not entered by them.,2123.39,2026-02-27 00:00:00,2026-03-03 00:00:00,2026-03-19 00:00:00,REJECTED,MEDIUM,Duplicate Debit,Email,4.0,True,False,True,1588.56,,SUCCESS,False
CBK0002184,TXN00015679,USR87165,MCH1864,User reports money deducted but merchant denies receiving payment.,221.0,2026-01-10 22:44:00,2026-02-25 00:00:00,2026-03-13 00:00:00,REJECTED,LOW,Wrong Amount,IVR,45.0,True,False,False,22871.23,Grocery,SUCCESS,False
CBK0002023,TXN00016636,USR62254,MCH2450,User says UPI PIN was not entered by them. call dropped,6720.23,,,2026-02-19 00:00:00,REJECTED,MEDIUM,Service Not Delivered,Email,,True,True,True,12874.26,Apparel,SUCCESS,False
CBK0000825,TXN00017847,USR71122,MCH1632,Customer says transaction was not authorized.,714.0,2026-02-05 04:48:20,2026-02-07 00:00:00,,CLOSED,HIGH,Service Not Delivered,IVR,1.0,True,False,False,11794.0,Grocery,SUCCESS,False
CBK0001339,TXN00012423,USR81981,MCH3013,Customer says transaction was not authorized.,591.32,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-02-06 00:00:00,REJECTED,HIGH,Wrong Amount,App,1.0,True,False,False,3769.71,Grocery,SUCCESS,False
CBK0001160,TXN00003861,USR23561,MCH9505,User claims account was compromised before transaction.,2199.33,2026-02-23 00:00:00,2026-03-01 14:14:20,2026-03-16 14:14:20,CLOSED,HIGH,Suspected Fraud,App,6.0,True,False,False,20368.63,Restaurant,SUCCESS,False
CBK0001665,TXN00007306,USR21049,MCH7578,Customer says amount was debited twice.,1333.0,2026-01-13 20:22:00,2026-01-16 00:00:00,,PENDING_BANK,LOW,Service Not Delivered,Chatbot,2.0,True,True,False,22844.05,Restaurant,FAILED,False
CBK0001711,TXN00011255,USR65114,MCH6292,Customer complaint text unclear due to poor call center notes.,8219.44,2026-01-03 00:00:00,2026-01-04 00:00:00,2026-01-07 01:32:03,RESOLVED,HIGH,Account Takeover,Branch,1.0,True,False,False,8219.44,Transportation,SUCCESS,True
CBK0000408,TXN00002581,USR97892,MCH9291,Customer says amount was debited twice.,2926.63,,2026-03-31 00:46:50,2026-04-11 00:00:00,IN_PROGRESS,HIGH,Duplicate Debit,Branch,,True,False,True,3081.79,Misc Retail,SUCCESS,False
CBK0002575,TXN00009510,USR82410,MCH1905,Payment made to unknown merchant as per customer statement. call dropped,4843.85,2026-02-09 00:00:00,2026-02-10 02:13:08,2026-02-10 02:13:00,OPEN,LOW,Account Takeover,Email,1.0,True,False,False,4016.12,Telecom,SUCCESS,False
CBK0001908,TXN00018114,USR46902,MCH6850,User claims account was compromised before transaction.,2570.74,2026-01-15 00:00:00,2026-01-17 00:00:00,2026-02-09 19:51:00,PENDING_BANK,MEDIUM,Service Not Delivered,App,2.0,True,True,False,13000.69,Telecom,SUCCESS,False
CBK0001346,TXN00008727,USR34157,MCH2836,User says UPI PIN was not entered by them.,3225.2,2026-03-23 22:20:50,2026-03-23 23:20:50,2026-04-14 23:20:00,CLOSED,LOW,Duplicate Debit,Email,0.0,True,False,True,10101.24,Grocery,SUCCESS,False
CBK0001611,TXN00009947,USR19432,MCH1827,Customer says amount was debited twice.,917.78,2026-03-29 00:00:00,2026-04-01 00:00:00,2026-04-05 00:00:00,IN_PROGRESS,CRITICAL,Wrong Amount,IVR,3.0,True,True,True,8278.87,Department Store,SUCCESS,False
CBK0001426,TXN00002655,USR69481,MCH1140,Complaint received after multiple failed attempts.,338.23,2026-01-14 00:00:00,2026-02-14 13:03:15,2026-03-10 13:03:15,IN_PROGRESS,MEDIUM,Duplicate Debit,Chatbot,31.0,True,True,False,19191.52,Grocery,SUCCESS,False
CBK0000121,TXN00006459,USR17577,MCH2566,Merchant service was not delivered after payment.,2479.76,2026-01-01 00:00:00,2026-01-02 00:00:00,2026-01-14 00:00:00,CLOSED,HIGH,Duplicate Debit,Email,1.0,True,True,True,1036.65,Grocery,SUCCESS,False
CBK0000957,TXN00010512,USR11315,MCH7352,Suspicious high-value payment disputed by customer.,2568.37,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-02-17 08:19:00,IN_PROGRESS,MEDIUM,Customer Dispute,App,1.0,True,False,False,13905.87,Restaurant,SUCCESS,False
CBK0002076,TXN00006073,USR96064,MCH3450,Suspicious high-value payment disputed by customer.,7404.88,2026-02-18 00:00:00,2026-02-22 00:00:00,2026-02-26 00:00:00,IN_PROGRESS,LOW,Duplicate Debit,Branch,4.0,True,False,False,4229.79,Transportation,SUCCESS,False
CBK0000428,TXN00008599,USR96496,MCH2065,Merchant service was not delivered after payment.,1339.16,2026-01-05 00:00:00,2026-01-07 00:00:00,2026-02-03 00:00:00,CLOSED,LOW,Unauthorized Transaction,Call Center,2.0,True,True,False,13017.81,Grocery,FAILED,False
CBK0001937,TXN00010035,USR47034,MCH8281,Payment made to unknown merchant as per customer statement. pls check asap,7882.54,2026-03-13 00:00:00,2026-03-16 00:00:00,,IN_PROGRESS,MEDIUM,Duplicate Debit,Call Center,3.0,True,True,True,16484.52,Grocery,PENDING,False
CBK0001141,TXN00005079,USR69201,MCH1384,User reports money deducted but merchant denies receiving payment.,1368.67,,2026-02-24 11:45:21,2026-03-26 00:00:00,PENDING_BANK,HIGH,Duplicate Debit,IVR,,True,False,True,12092.62,Grocery,SUCCESS,False
CBK0000393,TXN00010745,USR77915,MCH3095,User claims account was compromised before transaction.,2212.96,2026-01-14 19:00:00,2026-02-13 00:00:00,2026-02-16 23:00:00,REJECTED,CRITICAL,Account Takeover,Branch,29.0,True,False,True,11294.14,Apparel,SUCCESS,False
CBK0001932,TXN00012671,USR93969,MCH5980,Customer says amount was debited twice.,739.17,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-01-19 06:39:33,CLOSED,MEDIUM,Account Takeover,Branch,3.0,True,False,True,1804.47,Misc Retail,SUCCESS,False
CBK0002696,TXN00011475,USR20908,MCH7180,User reports money deducted but merchant denies receiving payment.,2769.32,2026-02-20 13:52:14,2026-03-02 19:52:14,,OPEN,MEDIUM,Customer Dispute,IVR,10.0,True,False,False,17577.11,Transportation,SUCCESS,False
CBK0001946,TXN00002545,USR63194,MCH8735,User claims account was compromised before transaction.,230.58,2026-02-04 00:00:00,2026-02-07 00:00:00,2026-03-06 16:09:00,OPEN,MEDIUM,Duplicate Debit,App,3.0,True,False,True,2224.23,Grocery,SUCCESS,False
CBK0001741,TXN00003351,USR12829,MCH8665,Complaint received after multiple failed attempts.,1160.82,2026-02-16 00:00:00,2026-02-16 00:00:00,,PENDING_BANK,HIGH,Duplicate Debit,Branch,0.0,True,True,False,5380.67,Hotel / Lodging,SUCCESS,False
CBK0000589,TXN00017838,USR43980,MCH2575,Customer complaint text unclear due to poor call center notes.,1201.31,2026-03-25 06:56:00,2026-03-26 21:56:00,2026-04-12 00:00:00,RESOLVED,HIGH,Duplicate Debit,Branch,1.0,True,True,True,10737.1,Transportation,FAILED,False
CBK0002494,TXN00001169,USR83883,MCH9848,User reports money deducted but merchant denies receiving payment.,6071.0,2026-01-23 11:36:50,2026-02-03 08:36:50,2026-03-05 08:36:50,REJECTED,MEDIUM,Customer Dispute,Chatbot,10.0,True,True,True,169.58,Transportation,FAILED,False
CBK0000539,TXN00006526,USR71316,MCH7840,payment made to unknown merchant as per customer statement.,767.36,,2026-01-14 18:16:32,2026-02-01 00:00:00,RESOLVED,MEDIUM,Service Not Delivered,App,,True,True,True,24964.03,Department Store,SUCCESS,False
CBK0001273,TXN00013925,USR73010,MCH2489,User reports money deducted but merchant denies receiving payment.,3151.89,,2026-04-01 00:00:00,,RESOLVED,MEDIUM,Duplicate Debit,Chatbot,,True,False,False,13953.14,Restaurant,SUCCESS,False
CBK0002029,TXN00005443,USR24926,MCH5528,User claims account was compromised before transaction.,3291.51,2026-01-06 02:23:00,2026-01-08 00:00:00,2026-01-08 00:00:00,PENDING_BANK,MEDIUM,Service Not Delivered,Email,1.0,True,True,True,3353.12,Grocery,SUCCESS,False
CBK0001361,,USR87714,MCH7560,Complaint received after multiple failed attempts.,3014.44,2026-02-08 00:00:00,2026-02-19 15:31:00,2026-02-19 00:00:00,IN_PROGRESS,MEDIUM,Wrong Amount,IVR,11.0,False,False,True,,,,False
CBK0001341,TXN00001434,USR33704,MCH5584,Customer says transaction was not authorized. call dropped,3251.08,2026-02-10 00:00:00,2026-02-26 00:00:00,2026-03-15 02:39:50,CLOSED,HIGH,Wrong Amount,IVR,16.0,True,False,False,16675.0,Transportation,SUCCESS,False
CBK0001854,TXN00017037,USR75046,MCH2266,customer says transaction was not authorized.,1937.0,2026-02-15 20:40:31,2026-02-23 01:40:31,2026-03-01 00:00:00,RESOLVED,HIGH,Unauthorized Transaction,Chatbot,7.0,True,False,True,2639.41,Misc Retail,SUCCESS,False
CBK0002783,TXN00003505,USR92295,MCH3100,Customer complaint text unclear due to poor call center notes.,1516.67,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,IN_PROGRESS,LOW,Wrong Amount,IVR,1.0,True,False,False,22435.17,Grocery,SUCCESS,False
CBK0000158,TXN00015663,USR86472,MCH4826,user reports money deducted but merchant denies receiving payment.,5021.55,2026-03-10 00:00:00,2026-03-13 00:00:00,2026-04-07 14:02:00,IN_PROGRESS,MEDIUM,Wrong Amount,Branch,3.0,True,True,False,12252.45,Misc Retail,SUCCESS,False
CBK0000760,TXN00007966,USR83977,MCH8953,Suspicious high-value payment disputed by customer.,529.0,2026-03-11 00:00:00,2026-03-13 00:00:00,2026-03-20 00:00:00,IN_PROGRESS,LOW,Service Not Delivered,Call Center,2.0,True,False,True,784.0,,SUCCESS,False
CBK0001448,TXN00006897,USR81435,MCH9291,Customer complaint text unclear due to poor call center notes.,3386.1,2026-01-01 14:21:00,2026-01-03 00:00:00,2026-01-31 00:00:00,PENDING_BANK,LOW,Duplicate Debit,Call Center,1.0,True,False,True,20169.63,Grocery,SUCCESS,False
CBK0000094,TXN00011368,USR24563,MCH8712,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,3661.74,2026-03-04 00:00:00,2026-03-14 22:30:00,2026-03-20 22:30:57,OPEN,MEDIUM,Account Takeover,Call Center,10.0,True,False,False,24534.61,Medical / Pharmacy,SUCCESS,False
CBK0002690,TXN00005810,USR29306,MCH4473,Customer says transaction was not authorized.,2850.55,2026-03-08 00:35:54,2026-03-15 00:00:00,2026-04-05 00:00:00,CLOSED,MEDIUM,Service Not Delivered,IVR,6.0,True,False,False,10409.86,Grocery,FAILED,False
CBK0001173,TXN00009905,USR98061,MCH4181,Customer says amount was debited twice.,2251.54,2026-02-08 01:36:40,2026-02-13 16:36:40,2026-03-05 16:36:40,RESOLVED,MEDIUM,Suspected Fraud,App,5.0,True,False,False,22934.55,Hotel / Lodging,SUCCESS,False
CBK0000262,TXN00000442,USR95504,MCH6810,Suspicious high-value payment disputed by cust.,3270.0,2026-03-29 00:00:00,2026-04-08 00:00:00,2026-04-20 00:00:00,RESOLVED,LOW,Duplicate Debit,Email,10.0,True,True,False,24666.12,Book Store,SUCCESS,False
CBK0000065,TXN00007639,USR34880,MCH1812,User reports money deducted but merchant denies receiving payment.,544.0,2026-03-25 00:00:00,2026-03-26 08:18:55,,CLOSED,LOW,Wrong Amount,IVR,1.0,True,False,True,1417.77,Restaurant,SUCCESS,False
CBK0000330,TXN00002603,USR33908,MCH3923,Suspicious high-value payment disputed by customer.,2150.04,2026-02-19 00:11:00,2026-02-20 00:00:00,2026-03-21 16:11:00,OPEN,MEDIUM,Suspected Fraud,Chatbot,0.0,True,False,False,18718.64,Transportation,SUCCESS,False
CBK0001903,TXN00010389,USR31084,MCH8801,Merchant service was not delivered after payment.,6649.93,2026-01-29 00:00:00,2026-01-31 00:00:00,2026-02-06 20:36:40,REJECTED,LOW,Wrong Amount,Branch,2.0,True,True,True,21709.42,Grocery,SUCCESS,False
CBK0002313,TXN00009432,USR22939,MCH5264,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,1466.07,2026-03-30 00:00:00,,2026-04-21 06:14:00,OPEN,MEDIUM,Customer Dispute,Call Center,,True,False,False,4730.0,Transportation,PENDING,False
CBK0001773,TXN00016920,USR32081,MCH6850,User says UPI PIN was not entered by them. NA,2798.0,2026-01-20 00:00:00,2026-01-20 00:00:00,,CLOSED,MEDIUM,Service Not Delivered,Chatbot,0.0,True,False,False,20566.37,Department Store,PENDING,False
CBK0000808,TXN00006505,USR69795,MCH2065,User claims account was compromised before transaction.,2740.0,2026-01-22 00:00:00,2026-01-25 00:00:00,2026-02-10 01:06:27,RESOLVED,MEDIUM,Customer Dispute,Chatbot,3.0,True,False,False,2128.31,Grocery,SUCCESS,False
CBK0002383,TXN00000491,USR82159,MCH4802,Customer says amount was debited twice.,929.69,2026-02-01 05:37:43,2026-02-01 00:00:00,2026-02-13 00:00:00,IN_PROGRESS,MEDIUM,Service Not Delivered,Branch,,True,False,True,11396.86,Restaurant,PENDING,False
CBK0001970,TXN00018732,USR27533,MCH1428,user says upi pin was not entered by them.,2042.84,2026-02-07 00:00:00,2026-02-11 00:00:00,2026-02-23 04:55:14,OPEN,HIGH,Service Not Delivered,Branch,4.0,True,True,True,21550.55,Telecom,SUCCESS,False
CBK0001582,TXN00016057,USR78482,MCH9821,Customer says amount was debited twice.,3429.16,2026-01-18 01:06:00,2026-01-19 00:00:00,,CLOSED,HIGH,Customer Dispute,Chatbot,0.0,True,True,True,8856.58,Apparel,SUCCESS,False
CBK0000241,TXN00009866,USR33877,MCH1509,Payment made to unknown merchant as per customer statement.,6769.33,2026-02-21 16:02:00,2026-02-23 00:00:00,2026-03-11 23:02:56,RESOLVED,MEDIUM,Wrong Amount,IVR,1.0,True,False,True,135.59,Medical / Pharmacy,SUCCESS,False
CBK0001895,TXN00015855,USR98971,MCH6850,User claims account was compromised before transaction.,3458.58,2026-01-20 00:00:00,2026-02-19 00:00:00,2026-03-15 22:42:00,RESOLVED,MEDIUM,Customer Dispute,Branch,30.0,True,True,False,5773.56,Hotel / Lodging,FAILED,False
CBK0000771,TXN00009466,USR62254,MCH5885,Payment made to unknown merchant as per customer statement.,11523.08,2026-03-29 00:00:00,2026-04-01 00:20:18,2026-04-18 00:00:00,PENDING_BANK,CRITICAL,Service Not Delivered,Chatbot,3.0,True,True,False,23866.39,Telecom,SUCCESS,False
