txn_id,user_id,merchant_id,amount,amount_was_negative,txn_timestamp,utr_clean,utr_missing_or_invalid,mcc_clean,status_clean,has_kyc_match,has_merchant_match,merchant_category_clean,merchant_status_clean,kyc_status_clean,risk_segment_clean,merchant_category_final
TXN00006032,USR75491,MCH1498,8908.12,False,2026-03-10 17:55:12,,True,5812,FAILED,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00012885,USR21857,MCH6944,2857.32,False,2026-03-12 01:20:08,UTR7023870701,False,,SUCCESS,True,True,Transportation,ACTIVE,VERIFIED,MEDIUM,Transportation
TXN00019984,USR55829,MCH8371,8186.18,False,2026-02-07 03:11:25,UTR6924923650,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00008911,USR25534,MCH3137,18309.94,False,2026-03-31 01:01:34,UTR5580701801,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00012844,USR17782,MCH7265,3749.42,False,2026-02-12 23:16:59,UTR4087965817,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00014241,USR53946,MCH5634,20157.18,False,2026-03-27 08:46:34,UTR0181102844,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00004449,USR73281,MCH2013,8361.48,False,2026-01-14 00:07:15,UTR0926776926,False,5411,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00006179,USR92059,MCH4654,4950.28,False,2026-01-22 23:14:14,UTR5802906376,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00012033,USR97579,MCH8324,18927.73,False,2026-01-26 07:25:41,UTR1610672859,False,5411,SUCCESS,True,True,Hotel / Lodging,ACTIVE,REJECTED,LOW,Hotel / Lodging
TXN00014779,USR88401,MCH9179,11997.71,False,2026-03-06 07:58:50,UTR7168423117,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00013676,USR76537,MCH9901,13967.32,False,2026-03-18 00:21:25,UTR2308033535,False,5812,FAILED,False,True,Hotel / Lodging,INACTIVE,,,Hotel / Lodging
TXN00017907,USR34703,MCH2032,9877.08,False,2026-03-25 23:53:37,,True,5411,FAILED,False,True,,ACTIVE,,,Grocery
TXN00009115,USR44704,MCH9999,8153.99,False,2026-01-09 06:46:43,UTR5871798840,False,5912,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,HIGH,Misc Retail
TXN00001004,USR32515,MCH1037,18308.3,False,2026-03-21 13:06:36,UTR0332312868,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00001244,USR67624,MCH8663,21121.13,False,2026-03-30 04:58:07,,True,5411,SUCCESS,False,True,,INACTIVE,,,Grocery
TXN00009113,USR16899,MCH5004,13505.33,False,2026-03-03 13:29:44,UTR6766121755,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00015516,USR37171,MCH4798,2171.87,False,2026-01-31 17:10:22,UTR0820029988,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00010977,USR61911,MCH1043,23438.77,False,2026-01-27 23:37:02,UTR2899452038,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00010754,USR65767,MCH7778,16286.89,False,2026-03-14 08:00:53,UTR3417784889,False,7011,SUCCESS,True,False,,,PENDING,LOW,Hotel / Lodging
TXN00008371,USR45783,MCH9012,3917.0,False,2026-02-22 07:51:34,UTR5085465625,False,,SUCCESS,True,True,Grocery,INACTIVE,VERIFIED,LOW,Grocery
TXN00003729,USR43398,MCH4030,4078.15,False,2026-01-30 02:47:27,UTR4706320682,False,4131,SUCCESS,False,True,,ACTIVE,,,Transportation
TXN00008372,USR81522,MCH9288,10931.47,False,2026-03-21 12:31:27,UTR6568233091,False,5411,SUCCESS,True,False,,,PENDING,LOW,Grocery
TXN00017889,USR81964,MCH5202,19522.84,False,2026-02-22 23:36:29,UTR2947251755,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00005307,USR83793,MCH4498,11930.0,False,2026-01-28 03:55:31,UTR4032778729,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00008333,USR91842,MCH1833,20078.86,False,2026-02-15 11:26:19,UTR6674642143,False,5411,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00012569,USR87505,MCH3078,14541.89,False,2026-01-15 00:00:00,UTR5170844293,False,5411,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00019978,USR35083,MCH9550,6095.22,False,2026-01-21 18:08:36,UTR3692850869,False,,SUCCESS,True,True,Book Store,ACTIVE,VERIFIED,LOW,Book Store
TXN00017977,USR33744,MCH5414,13492.68,False,2026-03-18 22:43:06,UTR9464286939,False,7011,SUCCESS,True,True,Hotel / Lodging,ACTIVE,VERIFIED,HIGH,Hotel / Lodging
TXN00007016,USR62250,MCH3779,21642.47,False,2026-01-03 23:48:49,UTR2290062021,False,7011,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00003731,USR69606,MCH5904,3770.3,False,2026-01-18 20:28:08,UTR5289609212,False,5812,FAILED,False,True,Apparel,ACTIVE,,,Apparel
TXN00015561,USR72850,MCH9297,13185.35,False,2026-03-20 07:58:33,UTR6611639513,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00010572,USR56129,MCH6209,21137.03,False,2026-01-06 18:59:54,UTR2926043257,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00017773,USR14762,MCH8903,7148.61,False,2026-01-05 20:12:32,UTR9669396119,False,5912,SUCCESS,True,True,Grocery,ACTIVE,VERIFIED,MEDIUM,Grocery
TXN00001676,USR85448,MCH6752,7623.93,False,2026-01-01 18:52:10,UTR7049073379,False,5912,FAILED,False,False,,,,,Medical / Pharmacy
TXN00006551,USR10928,MCH2496,8359.28,False,2026-02-05 06:32:15,UTR0368891416,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00016924,USR64799,MCH4461,18178.04,False,2026-01-27 14:14:44,UTR4895454261,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00010987,USR54755,MCH1030,954.2,False,2026-02-19 16:33:04,UTR8263685506,False,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00019602,USR88361,MCH7684,1472.09,False,2026-03-22 00:00:00,UTR3754151913,False,,SUCCESS,False,False,,,,,
TXN00009488,USR19321,MCH7134,4666.06,True,2026-02-15 07:53:58,UTR0095231262,False,,FAILED,True,False,,,VERIFIED,MEDIUM,
TXN00009097,USR33818,MCH3488,7230.54,False,2026-01-09 18:08:01,UTR9711845098,False,,FAILED,False,True,Apparel,ACTIVE,,,Apparel
TXN00005088,USR37403,MCH5424,1558.04,False,2026-03-15 20:03:07,UTR2460720411,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00011194,USR67654,MCH7490,15544.52,False,2026-02-10 00:01:00,,True,5411,SUCCESS,True,True,Medical / Pharmacy,ACTIVE,VERIFIED,LOW,Medical / Pharmacy
TXN00005271,USR74374,MCH6134,4824.98,False,2026-01-17 07:26:35,UTR7050561094,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00008865,USR67667,MCH6454,328.78,False,2026-01-14 07:50:26,,True,5812,SUCCESS,False,True,Apparel,INACTIVE,,,Apparel
TXN00016737,USR13774,MCH1191,12515.48,False,2026-03-18 06:00:08,UTR5899122816,False,7011,SUCCESS,False,True,Telecom,INACTIVE,,,Telecom
TXN00012645,USR23973,MCH9245,8641.46,False,2026-03-09 17:19:35,UTR7982641398,False,,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00010981,USR85443,MCH7199,17318.41,False,2026-02-22 06:35:29,UTR9174034361,False,5411,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00015666,USR24423,MCH7444,20441.69,False,2026-03-12 22:52:52,UTR7329320678,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00011659,USR32377,MCH6484,9302.78,False,2026-01-20 14:07:54,UTR3978627107,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00007459,USR76983,MCH1337,5637.93,False,2026-03-30 03:27:52,UTR6046291228,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00012926,USR22817,MCH4453,8965.61,False,2026-03-12 09:36:08,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00013300,USR84746,MCH3901,2330.2,False,2026-02-26 21:52:52,UTR5804789432,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00004139,USR18819,MCH1481,16629.75,False,2026-03-17 15:35:44,UTR1221953784,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00006910,USR57056,MCH4381,12081.83,False,2026-03-16 19:22:54,UTR2714444116,False,4131,FAILED,False,False,,,,,Transportation
TXN00017768,USR10490,MCH5988,19209.22,False,2026-02-17 22:12:33,UTR9101760691,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00005701,USR47925,MCH7222,7377.48,False,2026-03-11 08:27:10,UTR1275058774,False,5411,SUCCESS,False,True,Telecom,INACTIVE,,,Telecom
TXN00001883,USR29382,MCH8441,15910.92,False,2026-02-23 00:00:00,UTR5571823696,False,5812,FAILED,False,False,,,,,Restaurant
TXN00003001,USR68785,MCH7904,16820.85,False,2026-01-30 07:55:49,UTR4767092570,False,5812,SUCCESS,True,True,Book Store,ACTIVE,VERIFIED,MEDIUM,Book Store
TXN00006883,USR26883,MCH2355,8048.94,False,2026-03-06 22:44:22,UTR2878155191,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00019566,USR78856,MCH2017,22300.33,False,2026-01-16 05:42:34,UTR4088112025,False,5912,FAILED,True,False,,,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00011669,USR82876,MCH8776,17205.97,False,2026-01-28 21:35:13,UTR0567945616,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00005544,USR25689,MCH1209,20706.36,False,2026-02-06 10:37:23,UTR3486184854,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00002126,USR15861,MCH7398,16701.32,False,2026-01-09 05:57:51,UTR2348876930,False,5812,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,MEDIUM,Department Store
TXN00003418,USR87781,MCH8208,16362.0,False,2026-02-14 13:20:53,UTR2150736904,False,5912,PENDING,True,True,Hotel / Lodging,ACTIVE,VERIFIED,LOW,Hotel / Lodging
TXN00007237,USR22462,MCH1305,15333.13,False,2026-01-22 05:53:07,UTR2930579426,False,7011,FAILED,False,True,Transportation,INACTIVE,,,Transportation
TXN00007442,USR93898,MCH3207,1887.82,False,2026-02-10 20:15:53,UTR5421365550,False,5411,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00006415,USR17882,MCH4044,4986.93,False,2026-01-03 19:08:48,UTR8978694080,False,,SUCCESS,False,False,,,,,
TXN00009154,USR22108,MCH5988,12407.0,False,2026-03-29 05:45:15,UTR2291862683,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00015810,USR26891,MCH7370,5874.74,False,2026-01-16 17:06:04,UTR5565745469,False,4131,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00009726,USR38642,MCH6184,24154.79,False,2026-01-15 11:41:58,UTR7231380834,False,7011,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00004738,USR62907,MCH9843,8727.31,False,2026-02-11 16:10:50,UTR2987788231,False,5912,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00011639,USR27555,MCH5373,12047.68,False,2026-02-25 14:06:42,UTR9507797170,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00015885,USR97141,MCH7910,18755.0,False,2026-02-17 04:17:49,UTR5809915740,False,,PENDING,True,True,Restaurant,INACTIVE,VERIFIED,LOW,Restaurant
TXN00007253,USR68255,MCH3914,6639.47,False,2026-02-15 14:25:12,UTR5326600728,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00001023,USR53741,MCH1540,23110.66,False,2026-01-24 13:52:48,UTR8817147828,False,,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00000493,USR38207,MCH5418,6941.76,False,2026-03-10 07:22:00,UTR1630705446,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00005703,USR85246,MCH9599,14119.21,False,2026-02-18 17:58:52,UTR9140375739,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00011047,USR16729,MCH9451,1016.55,False,2026-03-15 09:52:24,UTR0709287837,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00006708,USR85966,MCH8375,13631.63,False,2026-03-28 18:51:31,UTR4987747253,False,5411,SUCCESS,True,False,,,VERIFIED,MEDIUM,Grocery
TXN00005345,USR26484,MCH2894,24019.05,False,2026-03-17 14:07:32,UTR5460006013,False,5912,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00000251,USR55364,MCH5279,7368.28,False,2026-01-08 15:31:02,UTR7037086965,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00011048,USR33481,MCH7141,9666.52,False,2026-02-06 11:36:47,UTR0000293304,False,5912,SUCCESS,True,False,,,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00004170,USR43442,MCH5179,2425.15,False,2026-03-11 23:49:02,,True,5411,SUCCESS,True,False,,,PENDING,LOW,Grocery
TXN00007159,USR75130,MCH5474,7867.71,False,2026-03-25 08:56:52,UTR6321867754,False,5812,PENDING,False,False,,,,,Restaurant
TXN00013212,USR96381,MCH5031,4264.12,False,2026-02-13 03:07:46,UTR6730621325,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00004808,USR42640,MCH2342,23886.65,False,2026-03-29 01:12:46,UTR4836307677,False,4131,SUCCESS,True,False,,,VERIFIED,LOW,Transportation
TXN00019321,USR12621,MCH7542,11920.0,False,2026-01-22 14:19:36,UTR4640337713,False,5812,SUCCESS,True,False,,,REJECTED,UNKNOWN,Restaurant
TXN00004560,USR65895,MCH8679,24923.77,False,2026-03-21 07:06:55,UTR3531094479,False,5411,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00003849,USR12715,MCH4554,17871.68,False,2026-02-10 13:01:38,UTR1049613276,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00001915,USR89900,MCH3565,11220.78,False,2026-02-27 04:07:36,,True,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00009593,USR50130,MCH5912,18477.41,False,2026-02-14 05:35:17,UTR5602706222,False,,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00004154,USR61694,MCH5126,8921.34,False,2026-01-30 05:41:12,UTR7041626787,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00007149,USR15543,MCH8591,11081.57,False,2026-01-30 15:48:03,,True,7011,FAILED,True,True,Misc Retail,ACTIVE,VERIFIED,MEDIUM,Misc Retail
TXN00018279,USR30943,MCH6174,1082.38,False,2026-02-07 19:26:10,UTR0961715977,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00001075,USR89522,MCH7794,24693.18,False,2026-03-12 23:24:52,UTR3836757138,False,,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00000340,USR73000,MCH6510,2454.88,False,2026-03-07 09:03:11,UTR3967824934,False,4131,PENDING,False,False,,,,,Transportation
TXN00013070,USR76573,MCH5191,16864.0,False,2026-01-04 03:58:50,UTR7294722171,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00006199,USR13436,MCH2521,5240.56,False,2026-02-27 21:38:33,UTR9831163388,False,5812,FAILED,False,False,,,,,Restaurant
TXN00012032,USR70142,MCH6096,8473.6,False,2026-01-13 23:06:01,UTR8495724641,False,5912,PENDING,False,False,,,,,Medical / Pharmacy
TXN00019866,USR90466,MCH1189,18167.0,False,2026-01-15 19:10:06,UTR9237506472,False,4131,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00013332,USR73138,MCH5193,7788.02,False,2026-03-20 21:35:49,UTR2167030940,False,5812,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00005625,USR61195,MCH7201,1228.67,False,2026-02-28 06:36:12,UTR5560268590,False,5812,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00011971,USR84422,MCH9949,2383.72,False,2026-03-11 15:37:50,,True,5411,FAILED,False,True,Transportation,ACTIVE,,,Transportation
TXN00004780,USR41272,MCH1527,5846.85,False,2026-03-15 02:59:05,UTR7165501222,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00003150,USR94642,MCH1835,11364.09,False,2026-02-28 20:41:21,UTR8888365858,False,,SUCCESS,False,False,,,,,
TXN00003620,USR94069,MCH9759,4386.33,False,2026-01-13 08:44:24,UTR3364115016,False,5812,SUCCESS,True,False,,,VERIFIED,LOW,Restaurant
TXN00004420,USR34112,MCH7082,4435.29,False,2026-01-26 11:19:39,UTR2611394630,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00018312,USR39827,MCH8718,21478.35,False,2026-02-07 22:13:14,UTR4069601183,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00000004,USR89531,MCH3842,14970.48,False,2026-03-13 23:56:16,UTR7411899286,False,5912,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00012686,USR20149,MCH6234,23035.73,False,2026-03-02 08:59:51,UTR8618747680,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00007371,USR47098,MCH8636,16857.93,False,2026-02-15 18:28:22,UTR6893743522,False,5411,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00012902,USR75065,MCH5059,6794.39,False,2026-01-20 00:00:00,UTR7738243973,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00013647,USR14074,MCH2058,17982.72,False,2026-02-24 07:09:56,UTR1007759849,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00008532,USR38116,MCH2225,461.0,False,2026-01-02 13:59:14,UTR7241635698,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00017155,USR13175,MCH8756,19663.26,False,2026-01-03 13:09:34,UTR2295633552,False,5912,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00012145,USR63104,MCH2883,11849.85,False,2026-03-10 00:00:00,UTR2329067679,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00019784,USR78003,MCH9941,451.0,False,2026-02-24 17:46:24,UTR5390143797,False,5812,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,MEDIUM,Misc Retail
TXN00005775,USR67932,MCH4312,712.76,False,2026-03-26 05:21:49,UTR9876005636,False,5912,FAILED,False,True,Apparel,ACTIVE,,,Apparel
TXN00004611,USR35450,MCH3501,8487.62,False,2026-03-31 00:00:00,,True,5411,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00003318,USR69461,MCH8465,142.78,False,2026-01-27 07:47:06,UTR3671284434,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00018301,USR53986,MCH4314,15907.05,False,2026-01-16 08:53:58,UTR8242359883,False,4131,SUCCESS,True,True,Apparel,INACTIVE,VERIFIED,HIGH,Apparel
TXN00013319,USR66868,MCH8566,22190.85,False,2026-01-14 19:44:21,UTR6835677126,False,,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00019660,USR46205,MCH9580,11772.57,False,2026-01-03 10:00:08,UTR9681342270,False,5912,SUCCESS,True,True,,ACTIVE,VERIFIED,HIGH,Medical / Pharmacy
TXN00002494,USR12615,MCH2832,9669.65,False,2026-03-29 18:24:46,UTR6436720628,False,5812,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,LOW,Department Store
TXN00007765,USR16179,MCH2678,16488.99,True,2026-01-05 02:28:48,UTR9839002925,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00007756,USR26175,MCH2789,18711.9,False,2026-01-08 14:53:21,UTR3286420478,False,7011,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00009737,USR23580,MCH6825,17162.3,False,2026-03-27 04:32:57,UTR3206724328,False,5812,SUCCESS,True,True,Misc Retail,SUSPENDED,VERIFIED,LOW,Misc Retail
TXN00006777,USR97032,MCH8529,18422.5,False,2026-01-02 06:12:40,UTR9054686924,False,5912,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00006754,USR49597,MCH2723,2170.57,False,2026-03-14 01:56:49,UTR9393912170,False,5411,SUCCESS,False,True,,ACTIVE,,,Grocery
TXN00015844,USR98510,MCH4668,9147.4,False,2026-03-08 04:33:40,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00002845,USR40005,MCH2206,14432.29,False,2026-01-14 04:16:12,UTR5544946863,False,5912,FAILED,False,False,,,,,Medical / Pharmacy
TXN00006692,USR67690,MCH8652,5452.34,False,2026-03-09 09:51:50,,True,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00001463,USR77435,MCH4770,2673.76,False,2026-01-15 01:02:24,UTR5597137694,False,5912,SUCCESS,True,True,Grocery,INACTIVE,PENDING,LOW,Grocery
TXN00006194,USR72600,MCH1547,23437.65,False,2026-01-29 00:00:00,UTR8021940407,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00006294,USR63071,MCH4211,7999.82,False,2026-01-26 12:49:12,UTR7660189639,False,7011,SUCCESS,False,True,,ACTIVE,,,Hotel / Lodging
TXN00003945,USR85053,MCH1432,2515.14,False,2026-01-15 10:57:22,UTR4188335545,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00004138,USR76315,MCH5237,8095.03,False,2026-02-07 15:38:18,UTR9275071631,False,5812,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00018693,USR64538,MCH3121,17121.22,False,2026-02-04 15:46:23,UTR9896812371,False,5411,FAILED,True,False,,,VERIFIED,LOW,Grocery
TXN00017264,USR72284,MCH2190,9675.39,False,2026-03-03 23:32:54,UTR2765988848,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00013205,USR32736,MCH5522,12619.38,False,2026-01-20 23:33:37,UTR7278068271,False,7011,SUCCESS,True,False,,,PENDING,UNKNOWN,Hotel / Lodging
TXN00015191,USR30022,MCH7031,24479.04,False,2026-01-15 19:49:19,UTR7235953865,False,4131,SUCCESS,True,True,Telecom,ACTIVE,REJECTED,MEDIUM,Telecom
TXN00005692,USR69183,MCH4255,3927.44,False,2026-02-25 14:31:15,UTR8501276202,False,,SUCCESS,False,False,,,,,
TXN00001976,USR58909,MCH2160,23518.0,False,2026-02-06 23:34:17,UTR9720978521,False,5411,FAILED,True,False,,,VERIFIED,HIGH,Grocery
TXN00004894,USR24472,MCH9034,6027.69,False,2026-03-03 00:40:33,UTR4485548856,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00013893,USR42960,MCH3787,7311.5,False,2026-01-19 08:38:23,UTR8319163626,False,5812,SUCCESS,True,True,Grocery,ACTIVE,VERIFIED,MEDIUM,Grocery
TXN00012489,USR94045,MCH7827,5664.0,False,2026-03-15 12:45:48,UTR3254239827,False,,SUCCESS,False,False,,,,,
TXN00004553,USR32154,MCH5310,3853.05,False,2026-01-29 21:42:43,UTR5009059919,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00007127,USR26295,MCH1500,1770.81,False,2026-01-01 00:00:00,UTR2039811938,False,5812,SUCCESS,True,False,,,PENDING,MEDIUM,Restaurant
TXN00014572,USR83880,MCH8632,23535.87,False,2026-03-04 11:42:05,UTR9435597870,False,5411,SUCCESS,True,True,Restaurant,ACTIVE,VERIFIED,LOW,Restaurant
TXN00014364,USR41097,MCH5623,21416.0,False,2026-03-23 09:50:13,UTR9676721393,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00008868,USR56643,MCH6121,14143.28,False,2026-02-07 02:36:25,UTR0567650008,False,5812,FAILED,False,True,Department Store,ACTIVE,,,Department Store
TXN00011074,USR49223,MCH3796,1148.0,False,2026-01-30 07:41:40,UTR6439495286,False,7011,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,LOW,Apparel
TXN00001979,USR10226,MCH1277,21819.53,False,2026-01-29 15:09:41,UTR4525661010,False,4131,PENDING,False,True,Transportation,ACTIVE,,,Transportation
TXN00018666,USR78780,MCH5135,13507.28,False,2026-02-12 13:54:33,UTR7074984212,False,,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00017046,USR66094,MCH6152,14337.36,False,2026-02-09 20:16:14,UTR8784540374,False,5812,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00012311,USR27688,MCH7294,15365.88,False,2026-01-03 19:16:56,UTR6568422300,False,5411,SUCCESS,False,True,Book Store,SUSPENDED,,,Book Store
TXN00003107,USR43073,MCH5287,18088.96,False,2026-02-24 13:07:41,UTR7175205310,False,5912,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00002565,USR49676,MCH8291,10077.8,False,2026-03-18 20:03:01,UTR8456810939,False,,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00003253,USR98566,MCH6199,15144.89,False,2026-02-21 00:00:00,UTR1269804517,False,5812,FAILED,False,False,,,,,Restaurant
TXN00008318,USR64159,MCH1452,18671.12,False,2026-02-17 02:50:09,UTR8179029279,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00012360,USR16084,MCH3541,11601.0,False,2026-03-24 18:06:35,UTR1425398962,False,5411,FAILED,True,True,Telecom,ACTIVE,VERIFIED,HIGH,Telecom
TXN00008796,USR82246,MCH3560,10094.68,False,2026-03-24 17:29:49,UTR7307718621,False,,SUCCESS,False,False,,,,,
TXN00010668,USR58569,MCH8410,6139.8,False,2026-02-14 14:12:23,UTR1836762385,False,,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00001284,USR12116,MCH9495,254.17,False,2026-02-14 01:58:10,UTR2154417141,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00002933,USR46169,MCH1389,1970.61,False,2026-01-06 09:07:16,UTR5861638908,False,5912,FAILED,True,True,Grocery,ACTIVE,VERIFIED,HIGH,Grocery
TXN00000264,USR34195,MCH3257,12963.06,False,2026-02-23 09:08:06,UTR7207529900,False,7011,FAILED,True,False,,,VERIFIED,MEDIUM,Hotel / Lodging
TXN00015243,USR99848,MCH1701,11846.03,False,2026-03-18 19:48:36,UTR5439371439,False,5912,SUCCESS,True,False,,,PENDING,LOW,Medical / Pharmacy
TXN00015278,USR30388,MCH9579,16267.86,False,2026-01-15 00:00:00,UTR7513098678,False,7011,FAILED,False,False,,,,,Hotel / Lodging
TXN00002925,USR82779,MCH6524,9280.0,False,2026-02-27 01:38:26,UTR2260141910,False,5411,SUCCESS,False,True,Hotel / Lodging,INACTIVE,,,Hotel / Lodging
TXN00012961,USR84852,MCH4588,98.0,False,2026-03-23 17:01:53,UTR7941514491,False,4131,SUCCESS,False,True,,ACTIVE,,,Transportation
TXN00008511,USR13676,MCH9328,4646.29,False,2026-02-01 09:41:42,,True,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00007270,USR31065,MCH9453,8881.0,False,2026-02-26 04:18:32,UTR0015556591,False,,SUCCESS,False,False,,,,,
TXN00012328,USR62220,MCH4195,2824.05,False,2026-02-13 23:48:15,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00010242,USR18419,MCH4376,5358.0,False,2026-01-09 19:16:09,UTR7512123560,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00006796,USR87789,MCH2976,7146.63,False,2026-02-27 03:02:13,UTR2887871912,False,,SUCCESS,True,False,,,PENDING,HIGH,
